t,obj_id
15361,7
15362,272
15363,396
15364,2
15365,0
15366,0
15367,16
15368,3
15369,48
15370,3
15371,1483
15372,2
15373,1
15374,12
15375,110
15376,0
15377,1
15378,1187
15379,0
15380,291
15381,5
15382,3
15383,0
15384,1
15385,80
15386,2
15387,0
15388,119
15389,0
15390,6
15391,12
15392,120
15393,1
15394,0
15395,382
15396,59
15397,566
15398,0
15399,863
15400,177
15401,63
15402,5
15403,1545
15404,1338
15405,3
15406,0
15407,1
15408,0
15409,981
15410,108
15411,11
15412,21
15413,315
15414,1836
15415,0
15416,39
15417,2
15418,1924
15419,444
15420,0
15421,0
15422,27
15423,15
15424,19
15425,2
15426,571
15427,47
15428,636
15429,12
15430,87
15431,148
15432,19
15433,1
15434,252
15435,2
15436,0
15437,1
15438,192
15439,7
15440,580
15441,289
15442,0
15443,226
15444,2
15445,266
15446,1
15447,17
15448,704
15449,3
15450,190
15451,2
15452,0
15453,11
15454,1
15455,6
15456,1393
15457,107
15458,44
15459,220
15460,60
15461,108
15462,66
15463,3
15464,243
15465,0
15466,64
15467,241
15468,0
15469,0
15470,8
15471,2
15472,0
15473,9
15474,0
15475,1031
15476,1
15477,0
15478,198
15479,28
15480,306
15481,2
15482,138
15483,16
15484,62
15485,0
15486,20
15487,1065
15488,41
15489,37
15490,871
15491,2
15492,10
15493,653
15494,429
15495,14
15496,693
15497,13
15498,0
15499,332
15500,35
15501,11
15502,0
15503,12
15504,0
15505,401
15506,0
15507,2
15508,0
15509,437
15510,224
15511,94
15512,105
15513,1
15514,27
15515,261
15516,97
15517,1
15518,27
15519,0
15520,796
15521,481
15522,184
15523,1
15524,1
15525,505
15526,213
15527,616
15528,3
15529,459
15530,1
15531,0
15532,3
15533,2
15534,0
15535,0
15536,0
15537,5
15538,0
15539,15
15540,6
15541,2
15542,172
15543,9
15544,113
15545,96
15546,0
15547,1
15548,1
15549,1
15550,8
15551,0
15552,2
15553,1
15554,0
15555,17
15556,7
15557,1353
15558,10
15559,1116
15560,1
15561,9
15562,6
15563,481
15564,156
15565,69
15566,0
15567,3
15568,0
15569,0
15570,4
15571,1
15572,317
15573,35
15574,1
15575,4
15576,28
15577,18
15578,415
15579,11
15580,155
15581,316
15582,4
15583,60
15584,0
15585,0
15586,57
15587,1415
15588,6
15589,601
15590,292
15591,63
15592,1
15593,4
15594,15
15595,4
15596,312
15597,291
15598,76
15599,0
15600,3
15601,5
15602,5
15603,10
15604,276
15605,2
15606,247
15607,1
15608,1
15609,35
15610,10
15611,0
15612,13
15613,736
15614,1
15615,7
15616,5
15617,106
15618,17
15619,8
15620,0
15621,416
15622,1116
15623,315
15624,13
15625,0
15626,1
15627,35
15628,1536
15629,543
15630,6
15631,390
15632,0
15633,0
15634,0
15635,13
15636,8
15637,5
15638,19
15639,323
15640,0
15641,12
15642,0
15643,29
15644,27
15645,0
15646,128
15647,19
15648,0
15649,31
15650,275
15651,258
15652,1929
15653,2
15654,0
15655,115
15656,1699
15657,251
15658,0
15659,209
15660,1053
15661,0
15662,325
15663,0
15664,0
15665,8
15666,0
15667,177
15668,33
15669,4
15670,4
15671,16
15672,0
15673,0
15674,0
15675,11
15676,1483
15677,2
15678,63
15679,29
15680,3
15681,12
15682,4
15683,1287
15684,272
15685,0
15686,0
15687,92
15688,24
15689,300
15690,0
15691,13
15692,2
15693,204
15694,1571
15695,214
15696,3
15697,4
15698,10
15699,1
15700,0
15701,2
15702,4
15703,3
15704,12
15705,5
15706,0
15707,0
15708,0
15709,4
15710,67
15711,0
15712,20
15713,0
15714,0
15715,8
15716,6
15717,6
15718,1
15719,1265
15720,2
15721,1782
15722,38
15723,1196
15724,4
15725,9
15726,804
15727,0
15728,3
15729,79
15730,0
15731,4
15732,1177
15733,252
15734,13
15735,33
15736,1930
15737,2
15738,88
15739,17
15740,14
15741,3
15742,382
15743,9
15744,38
15745,913
15746,504
15747,33
15748,2
15749,785
15750,1318
15751,100
15752,1
15753,0
15754,265
15755,1
15756,1603
15757,122
15758,38
15759,154
15760,1
15761,26
15762,8
15763,0
15764,1636
15765,2
15766,1
15767,149
15768,987
15769,9
15770,8
15771,64
15772,49
15773,7
15774,4
15775,0
15776,2
15777,4
15778,88
15779,123
15780,0
15781,42
15782,1102
15783,0
15784,290
15785,67
15786,1
15787,56
15788,347
15789,4
15790,578
15791,0
15792,80
15793,0
15794,0
15795,0
15796,31
15797,5
15798,196
15799,0
15800,3
15801,5
15802,0
15803,17
15804,7
15805,182
15806,13
15807,11
15808,967
15809,3
15810,302
15811,0
15812,124
15813,0
15814,1
15815,0
15816,27
15817,1
15818,1
15819,0
15820,15
15821,0
15822,50
15823,0
15824,1
15825,659
15826,0
15827,0
15828,36
15829,0
15830,61
15831,1
15832,1
15833,1
15834,163
15835,67
15836,2
15837,0
15838,0
15839,1
15840,225
15841,2
15842,1020
15843,0
15844,28
15845,200
15846,90
15847,96
15848,4
15849,2
15850,388
15851,4
15852,682
15853,5
15854,1157
15855,185
15856,576
15857,1041
15858,8
15859,253
15860,332
15861,0
15862,380
15863,0
15864,22
15865,0
15866,1492
15867,21
15868,1
15869,3
15870,652
15871,3
15872,125
15873,0
15874,186
15875,273
15876,89
15877,376
15878,4
15879,91
15880,2
15881,250
15882,15
15883,15
15884,1
15885,3
15886,1844
15887,67
15888,19
15889,89
15890,7
15891,392
15892,252
15893,187
15894,0
15895,61
15896,1
15897,1
15898,2
15899,0
15900,1
15901,19
15902,27
15903,343
15904,3
15905,10
15906,4
15907,5
15908,174
15909,3
15910,1
15911,1893
15912,17
15913,1
15914,0
15915,1530
15916,563
15917,105
15918,4
15919,167
15920,0
15921,1626
15922,980
15923,0
15924,100
15925,0
15926,33
15927,2
15928,3
15929,57
15930,6
15931,7
15932,11
15933,4
15934,44
15935,3
15936,14
15937,0
15938,0
15939,7
15940,40
15941,451
15942,159
15943,140
15944,32
15945,128
15946,277
15947,1240
15948,11
15949,1
15950,13
15951,0
15952,67
15953,46
15954,128
15955,203
15956,5
15957,148
15958,0
15959,1926
15960,4
15961,95
15962,0
15963,149
15964,0
15965,98
15966,178
15967,0
15968,163
15969,2
15970,1
15971,3
15972,336
15973,5
15974,1099
15975,2
15976,2
15977,1
15978,454
15979,30
15980,2
15981,1146
15982,68
15983,15
15984,4
15985,0
15986,0
15987,44
15988,14
15989,19
15990,2
15991,3
15992,158
15993,953
15994,17
15995,95
15996,3
15997,808
15998,438
15999,7
16000,0
16001,21
16002,56
16003,0
16004,80
16005,1
16006,0
16007,0
16008,3
16009,16
16010,4
16011,6
16012,5
16013,6
16014,3
16015,79
16016,1007
16017,0
16018,3
16019,0
16020,22
16021,18
16022,1
16023,9
16024,49
16025,23
16026,1
16027,2
16028,82
16029,213
16030,0
16031,1569
16032,1
16033,2
16034,1536
16035,1
16036,0
16037,7
16038,142
16039,2
16040,61
16041,62
16042,21
16043,25
16044,8
16045,89
16046,0
16047,148
16048,144
16049,1
16050,745
16051,927
16052,215
16053,358
16054,0
16055,229
16056,0
16057,4
16058,97
16059,15
16060,0
16061,230
16062,262
16063,11
16064,3
16065,174
16066,122
16067,932
16068,11
16069,1
16070,2
16071,894
16072,0
16073,13
16074,3
16075,1354
16076,156
16077,3
16078,31
16079,7
16080,246
16081,1
16082,28
16083,0
16084,65
16085,22
16086,263
16087,1067
16088,0
16089,75
16090,0
16091,2
16092,20
16093,1565
16094,1107
16095,0
16096,0
16097,0
16098,0
16099,3
16100,0
16101,119
16102,33
16103,22
16104,312
16105,4
16106,5
16107,3
16108,1684
16109,81
16110,474
16111,1
16112,27
16113,0
16114,103
16115,0
16116,965
16117,86
16118,6
16119,5
16120,0
16121,0
16122,747
16123,150
16124,435
16125,0
16126,48
16127,236
16128,1
16129,186
16130,0
16131,1405
16132,16
16133,1
16134,34
16135,52
16136,1436
16137,12
16138,10
16139,5
16140,574
16141,11
16142,643
16143,15
16144,1114
16145,0
16146,16
16147,40
16148,68
16149,1
16150,21
16151,1966
16152,1
16153,2
16154,3
16155,0
16156,0
16157,19
16158,5
16159,12
16160,0
16161,68
16162,28
16163,3
16164,5
16165,1852
16166,0
16167,0
16168,9
16169,72
16170,413
16171,0
16172,6
16173,11
16174,8
16175,1
16176,9
16177,86
16178,2
16179,2
16180,39
16181,0
16182,225
16183,43
16184,2
16185,3
16186,10
16187,38
16188,84
16189,1510
16190,66
16191,21
16192,8
16193,21
16194,12
16195,22
16196,0
16197,237
16198,67
16199,20
16200,355
16201,0
16202,89
16203,2
16204,74
16205,15
16206,146
16207,2
16208,2
16209,677
16210,1
16211,11
16212,0
16213,1923
16214,3
16215,0
16216,4
16217,41
16218,8
16219,1
16220,330
16221,185
16222,25
16223,0
16224,246
16225,25
16226,1
16227,12
16228,1
16229,11
16230,0
16231,1
16232,8
16233,8
16234,0
16235,925
16236,137
16237,168
16238,35
16239,5
16240,76
16241,57
16242,19
16243,215
16244,5
16245,10
16246,1620
16247,13
16248,6
16249,39
16250,15
16251,3
16252,39
16253,0
16254,0
16255,3
16256,319
16257,8
16258,1
16259,123
16260,0
16261,0
16262,4
16263,991
16264,4
16265,407
16266,686
16267,347
16268,0
16269,4
16270,2
16271,0
16272,67
16273,31
16274,0
16275,0
16276,0
16277,1218
16278,0
16279,38
16280,1
16281,8
16282,1191
16283,1700
16284,106
16285,3
16286,79
16287,1
16288,0
16289,0
16290,292
16291,0
16292,130
16293,0
16294,5
16295,0
16296,0
16297,1
16298,591
16299,2
16300,5
16301,390
16302,7
16303,78
16304,0
16305,964
16306,0
16307,136
16308,136
16309,0
16310,61
16311,0
16312,13
16313,0
16314,606
16315,25
16316,19
16317,74
16318,404
16319,36
16320,1
16321,678
16322,13
16323,37
16324,23
16325,648
16326,1
16327,13
16328,0
16329,72
16330,3
16331,34
16332,54
16333,0
16334,60
16335,287
16336,516
16337,0
16338,5
16339,551
16340,54
16341,15
16342,120
16343,10
16344,179
16345,34
16346,8
16347,4
16348,0
16349,34
16350,0
16351,161
16352,0
16353,92
16354,594
16355,142
16356,5
16357,12
16358,1377
16359,79
16360,260
16361,111
16362,1
16363,2
16364,1
16365,148
16366,67
16367,6
16368,1
16369,0
16370,0
16371,9
16372,0
16373,3
16374,1
16375,0
16376,923
16377,37
16378,9
16379,2
16380,1
16381,0
16382,6
16383,808
16384,712
16385,449
16386,29
16387,0
16388,254
16389,8
16390,0
16391,6
16392,8
16393,34
16394,562
16395,0
16396,0
16397,2
16398,160
16399,1
16400,8
16401,4
16402,0
16403,1209
16404,4
16405,10
16406,102
16407,0
16408,14
16409,0
16410,113
16411,1146
16412,88
16413,1225
16414,1
16415,101
16416,88
16417,703
16418,6
16419,6
16420,1
16421,6
16422,1
16423,173
16424,1680
16425,3
16426,20
16427,0
16428,65
16429,2
16430,0
16431,11
16432,200
16433,134
16434,0
16435,749
16436,6
16437,45
16438,0
16439,379
16440,54
16441,0
16442,1
16443,0
16444,1
16445,51
16446,0
16447,74
16448,983
16449,0
16450,68
16451,127
16452,10
16453,0
16454,0
16455,2
16456,107
16457,322
16458,49
16459,75
16460,6
16461,58
16462,0
16463,49
16464,39
16465,0
16466,1883
16467,1067
16468,1
16469,0
16470,197
16471,1034
16472,0
16473,0
16474,5
16475,3
16476,541
16477,9
16478,149
16479,71
16480,85
16481,19
16482,5
16483,1
16484,7
16485,3
16486,105
16487,2
16488,0
16489,998
16490,91
16491,118
16492,16
16493,207
16494,113
16495,155
16496,13
16497,1
16498,0
16499,7
16500,3
16501,7
16502,341
16503,240
16504,1
16505,13
16506,26
16507,93
16508,34
16509,1
16510,440
16511,11
16512,82
16513,875
16514,1
16515,631
16516,250
16517,66
16518,107
16519,12
16520,2
16521,60
16522,0
16523,104
16524,15
16525,32
16526,6
16527,35
16528,10
16529,1
16530,683
16531,0
16532,0
16533,122
16534,97
16535,264
16536,51
16537,0
16538,50
16539,0
16540,69
16541,2
16542,3
16543,1
16544,1230
16545,110
16546,24
16547,528
16548,120
16549,0
16550,274
16551,903
16552,422
16553,5
16554,9
16555,0
16556,95
16557,145
16558,25
16559,4
16560,858
16561,43
16562,521
16563,6
16564,18
16565,0
16566,5
16567,212
16568,20
16569,0
16570,2
16571,1207
16572,1980
16573,110
16574,532
16575,0
16576,221
16577,24
16578,110
16579,885
16580,26
16581,1
16582,20
16583,0
16584,24
16585,1
16586,135
16587,1
16588,4
16589,50
16590,352
16591,1
16592,50
16593,147
16594,0
16595,74
16596,1
16597,21
16598,45
16599,532
16600,1098
16601,2
16602,1
16603,34
16604,6
16605,0
16606,2
16607,0
16608,0
16609,17
16610,6
16611,0
16612,4
16613,439
16614,0
16615,2
16616,0
16617,142
16618,3
16619,52
16620,3
16621,18
16622,15
16623,276
16624,0
16625,299
16626,3
16627,0
16628,2
16629,39
16630,214
16631,5
16632,316
16633,131
16634,18
16635,5
16636,29
16637,0
16638,534
16639,477
16640,1408
16641,1984
16642,60
16643,54
16644,8
16645,60
16646,74
16647,1412
16648,151
16649,1
16650,0
16651,122
16652,990
16653,243
16654,0
16655,210
16656,2
16657,0
16658,6
16659,17
16660,1
16661,104
16662,85
16663,19
16664,19
16665,1507
16666,31
16667,2
16668,7
16669,1
16670,103
16671,3
16672,147
16673,776
16674,44
16675,27
16676,288
16677,13
16678,6
16679,0
16680,10
16681,320
16682,2
16683,300
16684,1
16685,0
16686,30
16687,53
16688,31
16689,1240
16690,0
16691,2
16692,9
16693,0
16694,0
16695,0
16696,1067
16697,0
16698,5
16699,297
16700,64
16701,42
16702,1474
16703,4
16704,8
16705,0
16706,136
16707,9
16708,30
16709,199
16710,82
16711,19
16712,1032
16713,216
16714,16
16715,0
16716,11
16717,1
16718,24
16719,20
16720,75
16721,328
16722,1
16723,33
16724,2
16725,3
16726,0
16727,13
16728,24
16729,0
16730,0
16731,199
16732,6
16733,107
16734,180
16735,0
16736,10
16737,41
16738,0
16739,0
16740,1
16741,67
16742,222
16743,178
16744,3
16745,9
16746,1
16747,191
16748,18
16749,9
16750,139
16751,1
16752,14
16753,19
16754,96
16755,37
16756,2
16757,7
16758,668
16759,8
16760,118
16761,7
16762,3
16763,31
16764,871
16765,0
16766,0
16767,19
16768,794
16769,63
16770,168
16771,2
16772,1456
16773,0
16774,9
16775,269
16776,5
16777,199
16778,3
16779,43
16780,7
16781,103
16782,180
16783,1393
16784,0
16785,48
16786,0
16787,3
16788,6
16789,78
16790,160
16791,283
16792,0
16793,14
16794,0
16795,1530
16796,1
16797,1
16798,56
16799,10
16800,1
16801,13
16802,5
16803,2
16804,27
16805,741
16806,21
16807,6
16808,473
16809,554
16810,9
16811,238
16812,2
16813,863
16814,1734
16815,0
16816,1
16817,26
16818,84
16819,312
16820,1
16821,0
16822,29
16823,307
16824,13
16825,11
16826,1
16827,611
16828,21
16829,107
16830,36
16831,526
16832,11
16833,0
16834,45
16835,74
16836,116
16837,11
16838,879
16839,0
16840,144
16841,61
16842,238
16843,10
16844,16
16845,0
16846,4
16847,0
16848,1081
16849,37
16850,18
16851,294
16852,0
16853,0
16854,5
16855,0
16856,77
16857,20
16858,12
16859,221
16860,18
16861,0
16862,579
16863,1256
16864,27
16865,0
16866,127
16867,22
16868,6
16869,0
16870,207
16871,23
16872,3
16873,56
16874,130
16875,918
16876,0
16877,155
16878,2
16879,378
16880,863
16881,145
16882,28
16883,0
16884,14
16885,7
16886,0
16887,133
16888,491
16889,140
16890,28
16891,1
16892,2
16893,2
16894,86
16895,9
16896,0
16897,51
16898,532
16899,8
16900,98
16901,2
16902,978
16903,1
16904,0
16905,149
16906,0
16907,9
16908,565
16909,14
16910,120
16911,5
16912,281
16913,2
16914,233
16915,0
16916,200
16917,54
16918,1382
16919,0
16920,13
16921,9
16922,195
16923,633
16924,174
16925,11
16926,24
16927,125
16928,21
16929,3
16930,1
16931,97
16932,12
16933,16
16934,95
16935,0
16936,20
16937,770
16938,598
16939,128
16940,1
16941,3
16942,0
16943,880
16944,112
16945,0
16946,2
16947,0
16948,332
16949,59
16950,82
16951,2
16952,803
16953,68
16954,3
16955,8
16956,0
16957,1801
16958,11
16959,1
16960,2
16961,1
16962,1
16963,5
16964,0
16965,4
16966,75
16967,52
16968,452
16969,1
16970,45
16971,257
16972,6
16973,6
16974,7
16975,27
16976,404
16977,0
16978,360
16979,465
16980,1444
16981,26
16982,5
16983,48
16984,32
16985,22
16986,21
16987,2
16988,0
16989,62
16990,325
16991,0
16992,16
16993,230
16994,0
16995,5
16996,8
16997,1226
16998,19
16999,2
17000,18
17001,53
17002,0
17003,12
17004,0
17005,14
17006,0
17007,1089
17008,0
17009,0
17010,139
17011,0
17012,5
17013,23
17014,0
17015,0
17016,0
17017,0
17018,7
17019,2
17020,32
17021,5
17022,547
17023,0
17024,33
17025,4
17026,0
17027,83
17028,5
17029,19
17030,1403
17031,6
17032,58
17033,72
17034,5
17035,561
17036,22
17037,1132
17038,65
17039,31
17040,3
17041,0
17042,0
17043,52
17044,750
17045,9
17046,1
17047,3
17048,168
17049,1
17050,14
17051,1
17052,720
17053,0
17054,3
17055,0
17056,325
17057,102
17058,8
17059,1
17060,1087
17061,237
17062,525
17063,1637
17064,0
17065,54
17066,0
17067,1
17068,940
17069,1
17070,6
17071,12
17072,5
17073,1
17074,887
17075,0
17076,298
17077,1
17078,43
17079,4
17080,31
17081,754
17082,25
17083,2
17084,404
17085,0
17086,73
17087,2
17088,0
17089,88
17090,0
17091,20
17092,566
17093,280
17094,67
17095,0
17096,89
17097,110
17098,3
17099,2
17100,98
17101,22
17102,618
17103,1
17104,28
17105,12
17106,2
17107,13
17108,38
17109,0
17110,345
17111,6
17112,240
17113,164
17114,0
17115,0
17116,150
17117,376
17118,0
17119,1
17120,145
17121,3
17122,1249
17123,22
17124,93
17125,981
17126,1
17127,475
17128,3
17129,54
17130,337
17131,140
17132,123
17133,3
17134,12
17135,5
17136,338
17137,739
17138,10
17139,1832
17140,2
17141,1
17142,358
17143,5
17144,2
17145,69
17146,12
17147,41
17148,367
17149,41
17150,890
17151,9
17152,8
17153,196
17154,5
17155,2
17156,3
17157,491
17158,47
17159,223
17160,1
17161,1
17162,3
17163,47
17164,8
17165,90
17166,193
17167,79
17168,0
17169,47
17170,452
17171,152
17172,85
17173,8
17174,2
17175,0
17176,9
17177,67
17178,36
17179,15
17180,0
17181,0
17182,1
17183,5
17184,2
17185,417
17186,414
17187,2
17188,0
17189,0
17190,1
17191,126
17192,0
17193,373
17194,104
17195,3
17196,0
17197,0
17198,159
17199,11
17200,4
17201,0
17202,0
17203,13
17204,27
17205,0
17206,3
17207,20
17208,4
17209,1609
17210,1
17211,33
17212,4
17213,0
17214,15
17215,10
17216,5
17217,7
17218,2
17219,0
17220,19
17221,52
17222,32
17223,7
17224,0
17225,759
17226,3
17227,13
17228,4
17229,9
17230,0
17231,101
17232,21
17233,15
17234,23
17235,3
17236,118
17237,67
17238,165
17239,95
17240,2
17241,441
17242,892
17243,2
17244,316
17245,8
17246,461
17247,21
17248,0
17249,0
17250,216
17251,37
17252,0
17253,0
17254,204
17255,1661
17256,1
17257,0
17258,3
17259,10
17260,0
17261,13
17262,3
17263,142
17264,1
17265,77
17266,8
17267,78
17268,85
17269,60
17270,0
17271,80
17272,0
17273,0
17274,21
17275,51
17276,7
17277,318
17278,1489
17279,1320
17280,227
17281,1
17282,4
17283,0
17284,10
17285,38
17286,2
17287,0
17288,9
17289,0
17290,17
17291,5
17292,3
17293,100
17294,14
17295,150
17296,15
17297,151
17298,0
17299,139
17300,211
17301,1
17302,67
17303,3
17304,558
17305,2
17306,167
17307,275
17308,1
17309,24
17310,0
17311,41
17312,1831
17313,47
17314,20
17315,658
17316,0
17317,1
17318,16
17319,30
17320,34
17321,0
17322,27
17323,87
17324,14
17325,1
17326,40
17327,0
17328,2
17329,46
17330,12
17331,4
17332,0
17333,12
17334,1249
17335,46
17336,10
17337,16
17338,320
17339,2
17340,0
17341,2
17342,7
17343,17
17344,0
17345,9
17346,19
17347,88
17348,4
17349,0
17350,1121
17351,90
17352,236
17353,1
17354,37
17355,4
17356,94
17357,2
17358,6
17359,0
17360,114
17361,9
17362,0
17363,10
17364,1468
17365,141
17366,194
17367,30
17368,63
17369,1
17370,5
17371,22
17372,5
17373,79
17374,7
17375,0
17376,0
17377,31
17378,427
17379,115
17380,0
17381,49
17382,0
17383,3
17384,1
17385,0
17386,4
17387,256
17388,3
17389,0
17390,0
17391,935
17392,342
17393,2
17394,0
17395,0
17396,0
17397,76
17398,87
17399,29
17400,30
17401,51
17402,3
17403,87
17404,0
17405,272
17406,542
17407,0
17408,200
17409,18
17410,4
17411,164
17412,0
17413,438
17414,154
17415,16
17416,181
17417,15
17418,218
17419,14
17420,61
17421,1112
17422,147
17423,1622
17424,5
17425,67
17426,11
17427,12
17428,354
17429,1076
17430,72
17431,51
17432,1463
17433,4
17434,0
17435,1
17436,1
17437,126
17438,243
17439,0
17440,852
17441,11
17442,330
17443,0
17444,228
17445,0
17446,412
17447,2
17448,1
17449,1
17450,1
17451,0
17452,2
17453,10
17454,2
17455,4
17456,1
17457,95
17458,67
17459,1
17460,23
17461,0
17462,2
17463,17
17464,15
17465,4
17466,17
17467,19
17468,15
17469,227
17470,18
17471,3
17472,0
17473,5
17474,6
17475,6
17476,1988
17477,0
17478,13
17479,27
17480,170
17481,0
17482,3
17483,1
17484,75
17485,1
17486,55
17487,0
17488,42
17489,35
17490,0
17491,0
17492,5
17493,806
17494,1
17495,7
17496,4
17497,0
17498,9
17499,73
17500,63
17501,1799
17502,4
17503,17
17504,8
17505,1229
17506,711
17507,1
17508,14
17509,0
17510,0
17511,1143
17512,0
17513,0
17514,818
17515,1
17516,180
17517,26
17518,14
17519,0
17520,0
17521,3
17522,448
17523,3
17524,52
17525,25
17526,33
17527,2
17528,12
17529,10
17530,1826
17531,3
17532,5
17533,5
17534,3
17535,1157
17536,1
17537,1866
17538,1
17539,1054
17540,4
17541,1
17542,319
17543,42
17544,8
17545,27
17546,0
17547,28
17548,8
17549,371
17550,97
17551,98
17552,107
17553,81
17554,2
17555,1142
17556,0
17557,530
17558,23
17559,982
17560,0
17561,0
17562,0
17563,0
17564,15
17565,1995
17566,0
17567,655
17568,7
17569,17
17570,9
17571,0
17572,4
17573,0
17574,25
17575,1
17576,1
17577,385
17578,352
17579,32
17580,12
17581,410
17582,1
17583,0
17584,1662
17585,1
17586,1131
17587,58
17588,62
17589,2
17590,34
17591,1
17592,763
17593,667
17594,19
17595,1
17596,26
17597,18
17598,11
17599,23
17600,0
17601,0
17602,1
17603,29
17604,288
17605,2
17606,58
17607,0
17608,27
17609,36
17610,2
17611,0
17612,1
17613,31
17614,8
17615,12
17616,249
17617,1
17618,78
17619,332
17620,0
17621,278
17622,3
17623,1767
17624,40
17625,2
17626,2
17627,7
17628,0
17629,115
17630,256
17631,1
17632,63
17633,687
17634,4
17635,6
17636,10
17637,65
17638,0
17639,1393
17640,9
17641,19
17642,103
17643,4
17644,0
17645,1
17646,2
17647,1
17648,1
17649,90
17650,543
17651,299
17652,46
17653,2
17654,882
17655,0
17656,16
17657,6
17658,3
17659,35
17660,28
17661,206
17662,1
17663,6
17664,0
17665,10
17666,336
17667,4
17668,4
17669,156
17670,281
17671,0
17672,62
17673,9
17674,7
17675,96
17676,4
17677,73
17678,68
17679,994
17680,1
17681,67
17682,36
17683,75
17684,4
17685,14
17686,5
17687,178
17688,5
17689,700
17690,125
17691,1650
17692,3
17693,755
17694,195
17695,16
17696,331
17697,3
17698,3
17699,2
17700,0
17701,117
17702,2
17703,41
17704,0
17705,143
17706,35
17707,870
17708,14
17709,12
17710,12
17711,0
17712,3
17713,0
17714,16
17715,8
17716,8
17717,770
17718,2
17719,16
17720,0
17721,6
17722,133
17723,4
17724,20
17725,304
17726,2
17727,5
17728,7
17729,23
17730,145
17731,1
17732,15
17733,1
17734,1
17735,7
17736,0
17737,554
17738,311
17739,3
17740,22
17741,30
17742,1
17743,83
17744,5
17745,3
17746,268
17747,95
17748,4
17749,1
17750,4
17751,42
17752,74
17753,1
17754,1
17755,2
17756,0
17757,1
17758,0
17759,1644
17760,1354
17761,1
17762,14
17763,3
17764,88
17765,207
17766,65
17767,122
17768,0
17769,865
17770,0
17771,82
17772,1
17773,12
17774,166
17775,5
17776,140
17777,6
17778,0
17779,0
17780,2
17781,1
17782,2
17783,0
17784,262
17785,1
17786,555
17787,2
17788,0
17789,124
17790,33
17791,17
17792,25
17793,3
17794,1
17795,123
17796,3
17797,0
17798,41
17799,3
17800,0
17801,136
17802,6
17803,1
17804,2
17805,26
17806,0
17807,0
17808,658
17809,0
17810,13
17811,1089
17812,215
17813,7
17814,2
17815,147
17816,317
17817,0
17818,462
17819,6
17820,327
17821,12
17822,0
17823,1510
17824,3
17825,13
17826,21
17827,749
17828,1454
17829,2
17830,365
17831,55
17832,109
17833,123
17834,36
17835,0
17836,6
17837,1980
17838,237
17839,0
17840,4
17841,1787
17842,0
17843,1
17844,1
17845,11
17846,1
17847,4
17848,0
17849,1
17850,0
17851,6
17852,1002
17853,37
17854,26
17855,3
17856,102
17857,0
17858,0
17859,78
17860,3
17861,0
17862,72
17863,0
17864,97
17865,24
17866,57
17867,0
17868,293
17869,143
17870,1
17871,2
17872,1
17873,16
17874,481
17875,4
17876,0
17877,167
17878,5
17879,1310
17880,4
17881,9
17882,555
17883,11
17884,6
17885,0
17886,5
17887,7
17888,1
17889,1
17890,69
17891,12
17892,82
17893,68
17894,0
17895,1
17896,0
17897,0
17898,345
17899,0
17900,6
17901,387
17902,1051
17903,4
17904,0
17905,42
17906,27
17907,471
17908,574
17909,53
17910,23
17911,21
17912,1
17913,339
17914,856
17915,188
17916,35
17917,1
17918,14
17919,13
17920,55
17921,13
17922,301
17923,54
17924,0
17925,6
17926,45
17927,3
17928,132
17929,627
17930,0
17931,1
17932,0
17933,1858
17934,23
17935,0
17936,6
17937,3
17938,131
17939,1
17940,3
17941,1941
17942,57
17943,50
17944,0
17945,0
17946,35
17947,73
17948,4
17949,115
17950,17
17951,283
17952,80
17953,0
17954,0
17955,588
17956,44
17957,837
17958,159
17959,0
17960,3
17961,9
17962,129
17963,426
17964,269
17965,8
17966,216
17967,7
17968,20
17969,40
17970,0
17971,1118
17972,51
17973,0
17974,3
17975,33
17976,0
17977,1225
17978,824
17979,279
17980,3
17981,1264
17982,2
17983,782
17984,110
17985,12
17986,136
17987,117
17988,1
17989,2
17990,2
17991,10
17992,1
17993,584
17994,1
17995,4
17996,622
17997,99
17998,92
17999,2
18000,0
18001,3
18002,9
18003,0
18004,760
18005,611
18006,4
18007,102
18008,258
18009,1347
18010,27
18011,342
18012,1
18013,130
18014,2
18015,98
18016,377
18017,4
18018,141
18019,0
18020,1576
18021,4
18022,109
18023,250
18024,23
18025,19
18026,0
18027,221
18028,0
18029,0
18030,675
18031,5
18032,18
18033,805
18034,2
18035,0
18036,33
18037,363
18038,3
18039,0
18040,136
18041,2
18042,333
18043,0
18044,101
18045,125
18046,0
18047,6
18048,271
18049,0
18050,2
18051,113
18052,31
18053,15
18054,1015
18055,1
18056,32
18057,0
18058,12
18059,5
18060,0
18061,31
18062,11
18063,0
18064,0
18065,0
18066,0
18067,1954
18068,11
18069,1
18070,143
18071,3
18072,196
18073,3
18074,0
18075,1271
18076,1399
18077,5
18078,0
18079,1
18080,28
18081,87
18082,0
18083,13
18084,1116
18085,1123
18086,1
18087,23
18088,191
18089,0
18090,0
18091,2
18092,2
18093,7
18094,0
18095,2
18096,0
18097,8
18098,4
18099,101
18100,0
18101,1
18102,273
18103,14
18104,396
18105,6
18106,355
18107,115
18108,0
18109,302
18110,16
18111,3
18112,59
18113,632
18114,2
18115,23
18116,14
18117,0
18118,5
18119,3
18120,747
18121,26
18122,0
18123,25
18124,3
18125,20
18126,9
18127,1
18128,0
18129,4
